,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_speed,wind_gust,hazard,avalanche_occured,obs_location_Mt Roberts Tram,obs_location_Mt Roberts Tram Combo Obs,obs_location_Other,obs_location_SS Creek DOT,obs_location_Snettisham Combo Obs,obs_location_Snettisham Dorm,obs_location_Speel Arm Balcony,obs_location_Thane Road Combo Obs,wind_direction_ESE,wind_direction_N,wind_direction_NNE,wind_direction_NNW,wind_direction_Other,wind_direction_SE,sky_cover_BKN,sky_cover_CLR,sky_cover_FEW,sky_cover_OVC,sky_cover_SCT,sky_cover_X,precip_type_GR,precip_type_NO,precip_type_RA,precip_type_RS,precip_type_SN,precip_type_ZR
1688,-7.9,-5.0,-7.8,169.0,0.0,6.0,24.7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1689,-6.5,1.3,-5.3,2.0,0.0,0.8,15.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1690,-10.4,-4.3,-10.3,106.0,0.0,1.9,10.2,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1691,-13.9,0.2,-13.8,54.0,0.0,6.3,10.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1692,-8.7,-7.6,-7.8,168.3,0.0,3.7,16.5,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1693,-6.5,-2.8,-3.2,1.0,0.0,0.3,10.8,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1694,-11.1,-9.2,-9.5,105.0,0.0,3.2,7.6,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1695,-14.6,-6.1,-7.1,53.4,0.0,3.6,8.8,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1696,-9.0,-6.5,-7.8,168.0,0.0,0.5,10.3,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1697,-7.3,-1.8,-5.1,1.0,0.0,0.6,2.8,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1698,-9.8,-8.0,-9.5,104.0,0.0,0.4,6.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1699,-9.9,-2.4,-8.5,53.4,0.5,4.5,6.3,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1700,-8.2,-2.7,-2.8,172.1,6.0,8.0,9.3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1701,-5.2,-0.5,-0.5,4.0,3.0,2.2,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1702,-9.5,-3.1,-3.4,113.0,11.0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1703,-9.0,-3.7,-3.9,60.5,7.4,0.9,4.9,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1704,-2.8,-1.2,-1.2,182.4,11.0,9.0,15.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1705,-0.5,2.7,0.7,2.0,0.5,0.3,9.2,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1706,-3.4,0.1,0.1,114.0,5.0,2.4,6.1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1707,-3.9,-0.6,-2.4,60.8,2.0,2.5,8.4,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1708,-2.8,0.1,-0.8,188.2,5.5,13.3,27.3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1709,0.1,5.1,4.8,1.0,0.0,7.8,18.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710,-2.0,0.8,0.5,111.0,16.0,4.3,12.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1711,-2.8,3.7,0.9,68.8,9.0,4.6,9.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1712,-5.0,-0.3,-4.0,199.0,16.0,9.6,28.8,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1713,-0.5,4.8,0.2,1.0,2.0,2.5,19.4,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1714,-4.4,0.5,-3.5,111.0,5.0,2.1,16.2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1715,-4.0,0.1,0.1,229.9,27.4,13.5,22.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1716,0.2,4.5,4.5,0.0,5.0,2.2,15.0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1717,-3.6,0.1,0.1,108.0,5.0,1.8,9.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1718,0.1,5.3,5.3,65.2,15.5,2.3,14.6,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1719,-1.6,0.1,-1.6,227.5,13.0,10.7,20.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1720,1.9,5.6,2.0,0.0,0.0,4.4,10.5,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1721,-2.0,0.6,-1.7,117.0,13.0,0.0,14.4,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1722,1.6,5.5,2.0,57.1,2.0,6.2,15.6,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1723,-3.1,-0.9,-3.1,237.7,12.0,1.2,14.9,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1724,0.0,3.2,1.0,0.0,1.0,0.3,6.9,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1725,-3.2,-1.5,-3.2,117.0,5.0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1726,0.4,2.9,0.4,57.3,2.0,1.2,13.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1727,-3.5,-1.6,-2.5,235.3,4.0,7.8,11.3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1728,0.0,2.7,1.8,0.0,0.0,3.9,6.1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1729,-4.0,-2.7,-3.3,116.0,7.0,2.1,6.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1730,0.1,2.7,0.3,61.0,5.0,1.5,7.4,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1731,-3.3,-2.3,-2.7,402.3,13.0,2.2,16.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1732,-0.6,1.2,-0.4,83.6,29.0,2.4,7.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1733,-4.0,-0.7,-4.0,257.2,11.0,0.8,6.7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1734,0.0,1.4,0.2,4.0,5.0,0.0,6.9,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1735,-0.6,1.7,0.3,78.4,5.0,1.3,4.8,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1736,-5.3,-0.8,-2.9,252.7,2.0,8.6,14.4,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1737,0.0,3.3,0.6,4.0,3.0,6.7,9.7,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1738,-4.9,-2.9,-4.5,122.0,6.0,1.4,5.4,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1739,-3.1,1.9,-3.1,81.4,10.0,1.6,5.3,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1740,-2.9,0.1,0.1,285.9,36.0,15.8,22.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1741,0.0,4.7,4.7,2.0,4.0,6.1,12.2,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1742,-4.5,0.2,0.0,131.0,23.0,7.5,10.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1743,-3.2,0.4,0.3,116.2,39.0,0.5,5.5,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1744,-1.5,0.2,-1.5,290.0,12.0,9.4,23.2,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1745,2.2,4.7,2.3,0.0,0.0,2.2,12.8,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1746,-2.4,0.0,-2.3,130.0,6.0,1.2,10.8,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1747,0.3,4.9,1.4,92.3,2.0,3.1,16.3,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1748,-2.2,-0.7,-2.1,297.8,21.0,7.1,20.1,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1749,1.5,3.5,2.0,0.0,1.0,2.8,16.7,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1750,-2.6,-1.6,-1.9,123.0,3.0,1.9,10.4,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1751,1.3,3.3,1.4,86.9,3.0,3.2,14.3,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1752,-2.3,0.3,-2.3,299.9,12.0,1.3,17.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1753,0.0,3.1,0.6,0.0,0.0,0.3,11.7,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1754,-2.9,-1.7,-2.9,130.0,3.0,0.0,6.9,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1755,0.1,3.0,0.2,86.7,3.5,0.0,12.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1756,-2.6,-0.7,-1.1,300.9,2.0,7.1,19.5,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1757,0.4,4.2,3.0,0.0,0.0,3.1,10.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1758,-3.2,-1.1,-1.7,137.0,3.0,4.0,9.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1759,0.2,2.7,2.7,85.8,2.0,4.3,8.7,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1760,-2.4,1.5,0.1,293.0,0.0,1.9,13.4,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1761,0.8,6.2,1.3,0.0,0.0,1.1,10.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1762,-2.3,0.7,0.1,127.0,0.0,0.9,7.4,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1763,0.0,4.1,0.6,84.1,0.0,0.0,8.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1764,-1.2,0.8,-1.2,298.5,17.0,6.5,15.9,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1765,1.2,4.9,3.2,0.0,0.0,1.7,10.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1766,-1.4,1.2,-1.2,135.0,9.0,2.6,5.6,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1767,0.3,5.8,0.4,81.8,2.0,0.5,4.3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1768,0.2,4.9,0.9,0.0,0.1,0.3,7.8,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1769,-1.6,0.4,-1.6,134.0,0.0,1.5,4.9,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1770,-0.8,6.0,-0.3,80.5,1.0,0.5,6.8,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1771,-3.9,0.5,-3.9,290.6,0.0,5.2,11.3,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1772,0.0,6.4,0.1,0.0,0.0,0.8,9.2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1773,-4.1,0.9,-4.1,135.0,0.0,1.8,6.7,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1774,-0.5,6.8,-0.5,77.3,0.0,1.2,7.8,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1775,-6.8,-3.7,-6.8,287.2,0.0,0.4,13.9,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1776,-3.7,2.5,-3.7,0.0,0.0,2.5,10.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1777,-6.6,-2.9,-6.6,130.0,0.0,2.9,8.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1778,-4.8,3.6,-4.8,77.8,0.0,5.1,10.3,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1779,-7.3,-1.8,-5.2,283.8,0.0,0.0,4.6,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1780,-4.6,1.8,-3.6,0.0,0.0,0.0,4.4,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1781,-7.3,-3.2,-6.4,130.0,0.0,0.3,5.8,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1782,-8.6,1.0,-8.6,76.8,0.0,2.6,7.3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1783,-5.6,-1.9,-2.2,402.3,18.0,4.5,21.1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1784,-4.0,1.8,1.5,4.0,2.0,3.3,12.8,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1785,-9.1,2.0,2.0,89.8,14.0,5.3,11.6,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1786,-6.0,-1.0,-6.0,293.0,3.5,2.3,14.4,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1787,-2.2,3.1,-2.2,0.0,0.0,0.0,6.4,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1788,-5.7,-2.2,-5.7,129.0,2.0,0.4,9.7,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1789,-2.2,2.6,-2.2,89.3,3.0,3.8,13.5,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1790,-7.0,-3.1,-7.0,295.4,5.5,3.6,16.5,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1791,-3.0,1.7,-1.6,0.0,0.1,3.6,13.3,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1792,-6.5,-3.2,-6.5,129.0,13.0,6.8,10.3,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1793,-4.2,1.9,-2.1,94.3,10.0,4.1,8.7,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1794,-10.9,-6.6,-10.9,290.6,0.0,4.6,15.9,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1795,-5.7,-1.1,-5.7,0.0,0.0,3.3,12.8,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1796,-10.9,-6.0,-10.9,128.0,0.0,2.7,10.9,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1797,-5.9,-1.1,-5.9,87.0,0.0,2.0,11.4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1798,-6.3,-1.9,-2.4,1.0,1.0,6.4,10.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1799,-7.7,-1.3,-7.6,87.7,2.0,2.3,6.5,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1800,-6.6,-0.6,-2.5,327.5,38.3,0.9,20.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1801,-2.5,2.8,1.1,5.0,13.0,0.6,14.2,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1802,-8.4,-0.9,-2.0,127.0,43.0,4.0,10.4,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1803,-7.6,3.0,2.9,138.5,52.0,7.1,11.6,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1804,-2.8,-0.4,-0.9,335.0,16.0,3.3,11.8,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1805,-2.8,-1.3,-1.3,148.0,21.0,3.6,7.9,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1806,0.1,2.9,0.2,133.4,8.0,0.0,11.1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1807,-3.5,-0.2,-3.4,337.4,23.0,0.0,34.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1808,0.0,4.2,0.5,0.0,0.0,0.6,22.2,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1809,0.1,4.7,0.9,118.0,2.0,2.4,26.3,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1810,-6.0,-0.4,-4.3,326.1,0.3,9.5,13.4,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1811,-2.2,4.1,0.8,0.0,0.1,5.8,8.3,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1812,-4.4,0.4,-4.4,127.0,0.5,3.1,4.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1813,-2.9,5.2,-2.7,111.0,0.5,1.4,6.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1814,-6.7,-3.0,-6.7,334.0,10.0,2.4,21.6,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1815,-2.6,1.9,-2.5,1.0,2.0,0.3,11.9,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1816,-6.0,-4.1,-6.0,127.0,3.0,2.1,7.6,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1817,-2.8,1.1,-2.8,121.2,16.0,1.1,7.2,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1818,-7.5,-2.9,-3.4,341.2,10.0,0.1,14.4,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1819,-3.8,0.9,-0.4,9.0,10.0,0.0,11.4,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1820,-6.0,-3.8,-4.2,141.0,18.0,1.7,6.1,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1821,-3.6,-0.1,-2.1,137.5,20.0,5.0,6.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1822,-3.4,-0.4,-2.2,344.6,13.0,3.8,10.8,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1823,-0.7,2.5,0.2,5.0,3.0,2.5,7.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1824,-4.3,-0.4,-1.5,150.0,19.0,3.5,6.3,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1825,-2.1,1.4,0.3,148.5,15.0,0.0,5.8,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1826,-2.3,0.6,-2.3,362.3,16.0,0.0,15.9,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1827,0.0,2.5,0.2,4.0,1.0,0.8,6.4,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1828,-1.7,-0.1,-1.4,154.0,24.0,0.0,8.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1829,0.1,2.7,0.3,139.7,15.0,0.0,2.4,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1830,-4.3,0.2,-3.7,353.1,4.0,0.7,10.3,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1831,-1.4,3.1,-1.4,4.0,1.0,0.0,7.2,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1832,-3.7,-0.8,-3.7,153.0,1.0,0.7,5.2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1833,-1.8,5.9,-1.7,135.4,0.0,1.0,8.4,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1834,-3.7,-0.8,-0.8,349.4,8.0,7.9,12.9,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1835,-0.5,3.3,3.3,2.0,2.0,2.2,8.6,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1836,-3.7,-1.0,-1.3,148.0,3.0,3.7,7.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1837,-1.9,1.5,0.3,137.3,10.0,1.1,7.6,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
