obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_obs_date_time
12/14/2020,Thane Road Combo Obs,X,SN,-2.7,0.5,-0.9,4,3,NNW,0.6,3.3,1,
12/14/2020,Speel Fours Combo Obs,X,SN,-8,-5.9,-6.3,39,10,N,0.6,8.6,1,
12/14/2020,Snettisham Combo Obs,X,SN,-4.6,-2.8,-4.6,4.4,4,ENE,1.4,8.6,1,
12/15/2020,Mt Roberts Tram Combo Obs,BKN,NO,-2.6,0.6,0.2,79.5,9.3,ENE,7.4,12.9,1,
12/15/2020,Thane Road Combo Obs,X,NO,-0.9,1.5,-0.4,5,2,NW,0.6,5,1,
12/15/2020,Speel Fours Combo Obs,BKN,NO,-6.9,0.5,0.2,57,19,NNW,2.6,6.5,1,
12/15/2020,Snettisham Combo Obs,X,NO,-4.6,-3.1,-3.1,21.3,14,NNE,7.4,9.3,1,
12/16/2020,Mt Roberts Tram Combo Obs,X,SN,-3.9,0.2,-3.9,77,0,SE,0.9,15.4,1,
12/16/2020,Thane Road Combo Obs,X,SN,-1.1,1.4,-0.1,4,0,SE,0.6,2.8,1,
12/16/2020,Speel Fours Combo Obs,X,SN,-6.4,0.2,-5.7,51,0,NW,1,7.2,1,
12/16/2020,Snettisham Combo Obs,X,SN,-3.5,-1.8,-3.5,17.9,0,E,4.8,10.3,1,
12/17/2020,Mt Roberts Tram Combo Obs,X,SN,-4.2,-1.7,-1.7,84.9,8,SE,3.8,4.6,1,
12/17/2020,Thane Road Combo Obs,X,SN,-1.3,0.2,0.2,12,8,SE,2.5,5.3,1,
12/17/2020,Speel Fours Combo Obs,X,SN,-5.9,-1.7,-1.9,76,31,SSW,2.3,4.8,1,
12/17/2020,Snettisham Combo Obs,X,SN,-4.4,-2.6,-2.6,41.6,24,E,1.4,8.3,1,
12/18/2020,Mt Roberts Tram Combo Obs,OVC,RS,-1.9,1.1,1.1,94.5,10,ESE,10.5,15.9,2,
12/18/2020,Thane Road Combo Obs,OVC,RA,0.1,3.2,2.8,6,0,ESE,2.8,8.3,2,
12/18/2020,Speel Fours Combo Obs,OVC,RS,-2.2,0.9,0.9,92,17,S,3.3,6.3,2,
12/18/2020,Snettisham Combo Obs,OVC,ZR,-3,-1.4,-1.8,62.4,21,ESE,0,5.5,2,
12/19/2020,Mt Roberts Tram Combo Obs,OVC,RS,-0.3,1.5,-0.1,84.3,1,ESE,12.7,19,2,
12/19/2020,Thane Road Combo Obs,OVC,RA,2.2,5.1,3.9,1,0,SE,5.6,11.1,2,
12/19/2020,Snettisham Combo Obs,OVC,NO,-1.8,4.6,1.7,46.4,0,ESE,2.1,12,2,
12/20/2020,Mt Roberts Tram Combo Obs,BKN,NO,-1.6,1,-1.6,91.1,8,SSE,4.2,23.7,2,
12/20/2020,Thane Road Combo Obs,BKN,NO,1.5,5.2,1.5,0,0,N,0,15.8,2,
12/20/2020,Speel Fours Combo Obs,BKN,NO,-1.6,0.3,-1.2,84,11,WNW,1.3,9.3,2,
12/20/2020,Snettisham Combo Obs,BKN,NO,0.2,5.2,3.8,31.8,1,W,5.7,17.2,2,
12/20/2020,Mt Roberts Tram Combo Obs,BKN,NO,-1.6,1,-1.6,91.1,8,SSE,4.2,23.7,2,
12/20/2020,Thane Road Combo Obs,BKN,NO,1.5,5.2,1.5,0,0,N,0,15.8,2,
12/20/2020,Speel Fours Combo Obs,BKN,NO,-1.6,0.3,-1.2,84,11,WNW,1.3,9.3,2,
12/20/2020,Snettisham Combo Obs,BKN,NO,0.2,5.2,3.8,31.8,0,W,5.7,17.2,2,
12/21/2020,Mt Roberts Tram Combo Obs,X,SN,-1.9,-0.8,-1.9,101,10,ESE,6.1,16.5,2,
12/21/2020,Thane Road Combo Obs,X,RS,1.4,4,1.5,0,0.5,SE,1.7,9.7,2,
12/21/2020,Speel Fours Combo Obs,X,SN,-2.1,-1.1,-2.1,79,9,S,2.6,9.2,2,
12/21/2020,Snettisham Combo Obs,X,SN,0.2,4,0.3,30.8,1,W,0.6,10.4,2,
12/22/2020,Snettisham Combo Obs,X,SN,0.1,1.9,0.2,29.7,4,NW,0,7.3,1,
12/23/2020,Mt Roberts Tram Combo Obs,X,SN,-2,-0.4,-0.4,108,6,ESE,14.3,28.3,1,
12/23/2020,Thane Road Combo Obs,X,RS,1.9,5.5,3.3,0,0,SE,9.2,21.4,1,
12/23/2020,Speel Fours Combo Obs,X,SN,-2.9,-0.9,-0.9,81,15,S,2.8,8.6,1,
12/23/2020,Snettisham Combo Obs,X,SN,-0.1,0.7,0.1,38.2,10,SSW,0,8.3,1,
12/24/2020,Mt Roberts Tram Combo Obs,X,NO,-0.4,0.2,0,116.7,12,SE,3.8,24.2,2,
12/24/2020,Thane Road Combo Obs,X,NO,1.7,4.7,1.7,0,0,SSE,0.3,15.3,2,
12/24/2020,Speel Fours Combo Obs,X,NO,-0.9,0.6,-0.6,85,8,S,3.2,8.7,2,
12/24/2020,Snettisham Combo Obs,X,NO,0.2,1,0.5,35.9,0,E,0.9,5.4,2,
12/25/2020,Mt Roberts Tram Combo Obs,BKN,NO,-2.2,0.3,0.2,115.7,0,NNE,11.4,23.2,2,12/25/2020
12/25/2020,Thane Road Combo Obs,BKN,NO,-0.2,6.5,5.4,0,0,SSE,0.8,18.9,2,12/25/2020
12/25/2020,Speel Fours Combo Obs,BKN,NO,-2.2,1.9,1.9,82,0,N,5.6,10.8,1,12/25/2020
12/25/2020,Snettisham Combo Obs,BKN,NO,-0.8,1.5,0.3,34.6,0,ENE,5.2,11.3,1,12/25/2020
12/26/2020,Mt Roberts Tram Combo Obs,BKN,NO,-1.3,0.5,-0.9,113,2.4,NNW,0.9,25.7,2,
12/26/2020,Thane Road Combo Obs,BKN,NO,1.2,6,1.2,0,0,N,0,16.4,2,
12/26/2020,Speel Fours Combo Obs,X,SN,-2.4,1.9,-1.7,80,7,NNW,0.3,10.6,1,
12/26/2020,Snettisham Combo Obs,X,SN,0,4.5,0,38.3,4,NNE,2.4,9.2,1,
12/27/2020,Mt Roberts Tram Combo Obs,X,NO,-3.1,-0.4,-2.3,111.8,0,ENE,0.3,3.6,1,12/27/2020
12/27/2020,Thane Road Combo Obs,X,NO,-0.6,1.9,-0.6,0,0,N,0,2.8,1,12/27/2020
12/27/2020,Speel Fours Combo Obs,FEW,NO,-2.8,-0.6,-2.1,82,0,WSW,0.8,3.6,1,12/27/2020
12/27/2020,Snettisham Combo Obs,FEW,NO,-5.4,0.3,-5.3,36.5,0,NNE,2.8,6.5,1,12/27/2020
12/28/2020,Mt Roberts Tram Combo Obs,X,SN,-3.3,-1.4,-1.4,115.7,3,ESE,6.4,10.8,1,
12/28/2020,Thane Road Combo Obs,X,RS,-1,2.4,1.9,0,1,SE,1.9,7.5,1,
12/28/2020,Speel Fours Combo Obs,X,SN,-3.4,-1.6,-1.6,83,10,SSW,1.7,4.5,1,
12/28/2020,Snettisham Combo Obs,X,SN,-6.1,-1.9,-1.9,38,3,NNE,0.7,3.7,1,
12/29/2020,Mt Roberts Tram Combo Obs,X,SN,-1.4,0.2,-0.7,114.7,1.7,ESE,3.3,11.3,1,
12/29/2020,Thane Road Combo Obs,X,RA,1.6,3.3,2.2,0,0,ESE,0.3,5.3,1,
12/29/2020,Speel Fours Combo Obs,X,NO,-1.6,-0.1,-0.5,85,0,WNW,0.8,4,1,
12/29/2020,Snettisham Combo Obs,X,NO,-2,-0.2,-0.4,36.9,0,ENE,0.9,5.9,1,
12/30/2020,Mt Roberts Tram Combo Obs,BKN,NO,-0.7,0.6,0.5,122.5,9,ESE,1.6,11.3,1,
12/30/2020,Thane Road Combo Obs,X,NO,1.9,3.1,2.7,0,0,N,0,4.2,1,
12/30/2020,Speel Fours Combo Obs,OVC,SN,-1.8,0,0,95,17,N,0,3.3,1,
12/30/2020,Snettisham Combo Obs,X,RS,-0.5,0.3,0.2,43.5,9,E,0,5.5,1,
12/31/2020,Mt Roberts Tram Combo Obs,X,SN,-2.6,0.5,-2.3,118,0.5,S,0.2,5.7,1,
12/31/2020,Thane Road Combo Obs,X,SN,0.4,2.7,0.5,0,0.1,SE,2.5,5.3,1,
12/31/2020,Speel Fours Combo Obs,X,SN,-3.6,0.6,-2.9,92,0,S,1.8,3.9,1,
12/31/2020,Snettisham Combo Obs,X,SN,-3.9,1,-3.6,42.6,0,ESE,0,5.6,1,
1/1/2021,Mt Roberts Tram Combo Obs,SCT,SN,-4.1,-1.7,-3.7,119.7,1,NNE,13.8,25.2,2,
1/1/2021,Thane Road Combo Obs,SCT,SN,-0.7,3.7,1,1,1,E,3.1,16.7,2,
1/1/2021,Speel Fours Combo Obs,BKN,SN,-4.4,-2,-2.8,92,1,N,5.1,9.9,1,
1/1/2021,Snettisham Combo Obs,BKN,SN,-4,-0.9,-0.9,42.2,0.7,NNE,3.6,8.1,1,
1/2/2021,Mt Roberts Tram Combo Obs,OVC,NO,-4.2,-2.3,-4.2,118,0.1,ENE,11.8,20.6,2,
1/2/2021,Thane Road Combo Obs,OVC,NO,0.6,3,0.9,0,0.1,ENE,3.3,13.9,2,
1/2/2021,Speel Fours Combo Obs,OVC,NO,-4.8,-2.6,-4.8,91,4,N,3.6,9,1,
1/2/2021,Snettisham Combo Obs,OVC,NO,-2.2,0.2,-2.1,42.8,1,NNE,2.6,7.6,1,
1/3/2021,Mt Roberts Tram Combo Obs,X,SN,-4.3,-2.8,-3.2,117.7,2.1,SE,5.6,17.5,1,1/3/2021
1/3/2021,Thane Road Combo Obs,X,SN,-1.2,1.5,-0.3,2,2,E,1.1,9.4,1,1/3/2021
1/3/2021,Speel Fours Combo Obs,X,SN,-5.6,-4,-4.2,99,9,NW,0.3,7.9,1,1/3/2021
1/3/2021,Snettisham Combo Obs,X,SN,-2.6,-1.2,-2.5,49.8,9.3,NNE,2.1,8,1,1/3/2021
1/4/2021,Mt Roberts Tram Combo Obs,X,SN,-3.2,0.4,0.2,130.7,12,NNE,6.9,15.9,2,
1/4/2021,Thane Road Combo Obs,X,RS,-0.4,4.2,1.2,9,10,W,1.9,10,2,
1/4/2021,Speel Fours Combo Obs,X,NO,-4.2,0.9,0.9,110,18,N,0,5.5,1,
1/4/2021,Snettisham Combo Obs,X,NO,-3.3,-0.4,-0.7,59.2,12,NNE,0,5.7,2,
1/5/2021,Mt Roberts Tram Combo Obs,X,SN,-2.3,1.5,-0.2,140,9,ESE,6,23.7,2,
1/5/2021,Thane Road Combo Obs,X,RS,0.9,6.9,2.3,1,0,SE,1.9,15,2,
1/5/2021,Speel Fours Combo Obs,X,SN,-1.3,2,-1.3,105,12,NNW,0.5,10.8,1,
1/5/2021,Snettisham Combo Obs,X,SN,-1.3,2.7,0.3,63.3,8.5,NNW,0,11.4,2,
1/6/2021,Mt Roberts Tram Combo Obs,OVC,RS,-0.9,1.6,-0.2,139.9,7,ESE,10.5,24.7,2,
1/6/2021,Thane Road Combo Obs,OVC,RA,2.2,6.8,3.4,0,0,ESE,2.2,15.5,2,
1/6/2021,Speel Fours Combo Obs,X,RS,-1.3,0.9,-0.7,116,6,S,2.5,8.1,1,
1/6/2021,Snettisham Combo Obs,CLR,RS,0.3,1.1,0.4,60,1,NNW,1.3,6.1,2,
1/7/2021,Mt Roberts Tram Combo Obs,OVC,RA,-0.4,0.4,0.4,149.8,11,ESE,5.2,19,2,
1/7/2021,Thane Road Combo Obs,OVC,RA,2.6,5.3,2.9,0,0,N,0,13.6,2,
1/7/2021,Speel Fours Combo Obs,OVC,NO,-1.7,-0.4,-0.5,112,7,NW,0.4,8.9,1,
1/7/2021,Snettisham Combo Obs,OVC,NO,0.1,3.2,0.5,58.2,0,ENE,1.1,10.3,2,
1/8/2021,Mt Roberts Tram Combo Obs,OVC,NO,-0.1,3.4,3,148.5,4,E,8.5,17.5,2,1/8/2021
1/8/2021,Thane Road Combo Obs,OVC,NO,2.8,7.1,3.6,0,0,ESE,1.1,10.5,2,1/8/2021
1/8/2021,Speel Fours Combo Obs,OVC,NO,-1,3.5,3.5,111,2,NNW,2.5,7.5,1,1/8/2021
1/8/2021,Snettisham Combo Obs,OVC,NO,0.6,1.8,1.1,56.4,0,ENE,5.8,7.4,2,1/8/2021
1/9/2021,Mt Roberts Tram Combo Obs,SCT,NO,-0.1,3.9,0.3,147.8,5,ESE,3.4,14.4,2,1/9/2021
1/9/2021,Thane Road Combo Obs,SCT,NO,2.4,6.9,2.6,0,0,NNE,0.3,7.8,2,1/9/2021
1/9/2021,Speel Fours Combo Obs,SCT,NO,-1.3,4.1,-0.9,114,6,N,0,8.2,1,1/9/2021
1/9/2021,Snettisham Combo Obs,SCT,NO,0,3.6,0.5,54.8,2,WNW,0,9.7,2,1/9/2021
1/10/2021,Mt Roberts Tram Combo Obs,OVC,RA,-1.1,1.1,1.1,154.3,9,SE,9.9,14.9,2,1/10/2021
1/10/2021,Thane Road Combo Obs,OVC,RA,2,7,5.4,0,0,SE,5.3,9.4,2,1/10/2021
1/10/2021,Speel Fours Combo Obs,OVC,RA,-0.9,1.1,0.9,122,12,SSE,1.3,6.6,1,1/10/2021
1/10/2021,Snettisham Combo Obs,OVC,RA,0.1,1.4,0.3,53.6,0,NW,0,6.5,2,1/10/2021
1/11/2021,Mt Roberts Tram Combo Obs,X,SN,0.5,2,0.5,143.7,3,ESE,7.6,23.7,2,
1/11/2021,Thane Road Combo Obs,OVC,RA,4,6.7,4.3,0,0,SE,3.3,14.2,2,
1/11/2021,Speel Fours Combo Obs,X,SN,-1,1.9,-1,119,7,S,1.6,8.7,2,
1/11/2021,Snettisham Combo Obs,OVC,RS,0.2,1.4,0.4,53.4,3,E,0.7,4.4,2,
1/12/2021,Mt Roberts Tram Combo Obs,OVC,NO,-0.8,0.6,0,150.5,12,NNE,11.3,18.5,2,
1/12/2021,Thane Road Combo Obs,OVC,NO,2.5,6,4.7,0,0,W,1.4,12.5,2,
1/12/2021,Speel Fours Combo Obs,OVC,NO,-1,1.6,1.6,123,21,N,3.9,8.8,2,
1/12/2021,Snettisham Combo Obs,OVC,NO,0.1,2.5,1.6,52.9,3,NNE,5.4,9.4,2,
1/13/2021,Mt Roberts Tram Combo Obs,BKN,SN,-1.6,0.4,-1.4,408.3,13,SE,7.2,36.5,2,
1/13/2021,Thane Road Combo Obs,BKN,RA,2.5,6.5,2.9,0,0,SE,2.2,23,2,
1/13/2021,Snettisham Combo Obs,BKN,RA,0.2,4.3,0.6,51.8,2,ENE,2.1,19.2,2,
1/14/2021,Thane Road Combo Obs,OVC,NO,2.4,4.6,3.6,0,0,N,0.8,8.1,2,
1/14/2021,Snettisham Combo Obs,OVC,NO,0.3,3.1,0.9,50.9,2,NNE,4.1,9.2,1,
1/15/2021,Mt Roberts Tram Combo Obs,X,SN,-2,0.8,0.8,182.8,13,ESE,15.2,23.2,2,
1/15/2021,Thane Road Combo Obs,OVC,RA,1.9,6.3,5.5,0,0,SE,7.8,16.1,2,
1/15/2021,Snettisham Combo Obs,X,RS,0.3,1.7,0.7,53.5,5,ESE,4.3,9,1,
1/16/2021,Mt Roberts Tram Combo Obs,X,SN,0.5,1.5,0.5,174.9,1,SE,11.3,25.2,4,
1/16/2021,Thane Road Combo Obs,OVC,RA,4.3,5.9,4.3,0,0,ESE,1.1,15.5,4,
1/16/2021,Speel Fours Combo Obs,X,SN,0,1.2,0,116,1,SSW,0.7,11.6,4,
1/16/2021,Snettisham Combo Obs,OVC,RA,0.9,5.7,1.5,40.8,0,ENE,0.5,15.3,1,
1/17/2021,Mt Roberts Tram Combo Obs,X,RA,0.5,2.1,2,169.1,0,ESE,12.9,17.5,2,
1/17/2021,Thane Road Combo Obs,OVC,RA,3.5,6.5,6.3,0,8,ESE,4.2,9.4,2,
1/17/2021,Speel Fours Combo Obs,X,RA,-0.2,1.9,1.5,115,6,SSE,4.4,8.3,2,
1/17/2021,Snettisham Combo Obs,X,RA,0.3,2.1,1,42.4,8,ENE,1.9,5.3,1,
1/18/2021,Mt Roberts Tram Combo Obs,X,RS,0.7,2.1,1,159.9,2,ESE,3.2,18.5,2,
1/18/2021,Thane Road Combo Obs,OVC,RA,4,6.5,4.3,0,0,E,0.6,10.5,2,
1/18/2021,Speel Fours Combo Obs,X,RS,0.6,2,1.2,114,5,SSW,1.1,9.1,2,
1/18/2021,Snettisham Combo Obs,OVC,NO,1,5.4,1.3,37.4,1,NNE,0.7,13.3,1,
1/19/2021,Mt Roberts Tram Combo Obs,X,SN,-0.6,1.7,-0.6,173.9,25,SE,7.4,30.4,2,1/19/2021
1/19/2021,Thane Road Combo Obs,OVC,RS,2.7,6.5,3.1,0,0,E,1.7,17.8,2,1/19/2021
1/19/2021,Snettisham Combo Obs,OVC,RA,0.2,5.1,3.2,30.2,4,WSW,5.5,14.1,1,1/19/2021
1/20/2021,Mt Roberts Tram Combo Obs,BKN,SN,-2,-0.3,-2,170.4,2,SE,5,14.9,2,
1/20/2021,Thane Road Combo Obs,BKN,RA,1.4,4.3,1.6,0,0,ESE,0.3,5.8,2,
1/20/2021,Snettisham Combo Obs,BKN,NO,0.9,3.9,0.9,29.4,0,SE,1.7,12.3,1,
1/21/2021,Mt Roberts Tram Combo Obs,OVC,NO,-2.6,0.2,-2.6,171.5,3,ESE,0,6.2,1,1/21/2021
1/21/2021,Mt Roberts Tram Combo Obs,OVC,NO,-2.6,0.2,-2.6,171.5,3,ESE,0,6.2,1,1/21/2021
1/21/2021,Thane Road Combo Obs,OVC,NO,0.3,3.1,0.6,0,0,N,0.6,3.3,1,1/21/2021
1/21/2021,Thane Road Combo Obs,OVC,NO,0.3,3.1,0.6,0,0,N,0.6,3.3,1,1/21/2021
1/21/2021,Snettisham Combo Obs,OVC,NO,-0.5,1.1,-0.3,30.3,2,NNE,0,2.3,1,1/21/2021
1/21/2021,Snettisham Combo Obs,OVC,NO,-0.5,1.1,-0.3,30.3,2,NNE,0,2.3,1,1/21/2021
1/22/2021,Mt Roberts Tram Combo Obs,CLR,NO,-4.5,-2,-4,167.7,0,WNW,1.2,6.2,2,
1/22/2021,Thane Road Combo Obs,CLR,NO,-2.4,2.6,-2,0,0,N,0,3.6,2,
1/22/2021,Speel Fours Combo Obs,CLR,NO,-5.8,-3.2,-5.5,124,0,WSW,0.2,3.5,2,
1/22/2021,Snettisham Combo Obs,CLR,NO,-5.8,1,-5.8,31.2,0,N,1.4,5.3,1,
1/23/2021,Mt Roberts Tram Combo Obs,X,NO,-4.1,-1.6,-1.6,168,1,ESE,1.1,3.1,1,
1/23/2021,Thane Road Combo Obs,OVC,NO,-2.1,-0.3,-0.9,0,1,SE,2.8,4.2,1,
1/23/2021,Speel Fours Combo Obs,OVC,NO,-5.7,-2.2,-2.2,126,3,NNW,0.2,1.7,1,
1/23/2021,Snettisham Combo Obs,OVC,NO,-5.9,-2.5,-2.8,31.6,1,ESE,0,4.3,1,
1/24/2021,Mt Roberts Tram Combo Obs,X,SN,-2.6,-1.4,-2,177.9,15,ESE,5.1,8.2,2,
1/24/2021,Thane Road Combo Obs,OVC,SN,-1.1,0.2,0,13,13,SE,2.5,6.4,2,
1/24/2021,Speel Fours Combo Obs,X,SN,-2.9,-1.1,-2.4,137,14,SSW,2.4,3.8,1,
1/24/2021,Snettisham Combo Obs,OVC,SN,-2.8,-0.2,-1.1,40.8,11,N,0,3.4,2,
1/26/2021,Mt Roberts Tram Combo Obs,CLR,NO,-6,-4.1,-5.6,176.5,0,NNE,6.6,12.3,2,1/26/2021
1/26/2021,Mt Roberts Tram Combo Obs,CLR,NO,-6,-4.1,-5.6,176.5,0,NNE,6.6,12.3,2,1/26/2021
1/26/2021,Thane Road Combo Obs,CLR,NO,-3.1,0.7,0.2,10,0,SE,3.1,9.4,2,1/26/2021
1/26/2021,Thane Road Combo Obs,CLR,NO,-3.1,0.7,0.2,10,0,SE,3.1,9.4,2,1/26/2021
1/26/2021,Snettisham Combo Obs,CLR,NO,-6.1,-3.1,-4.4,39.1,0,NNE,5.2,8.6,1,1/26/2021
1/26/2021,Snettisham Combo Obs,CLR,NO,-6.1,-3.1,-4.4,39.1,0,NNE,5.2,8.6,1,1/26/2021
1/27/2021,Mt Roberts Tram Combo Obs,CLR,NO,-11.4,-5.6,-11.4,175.4,0,N,8.8,24.2,4,1/27/2021
1/27/2021,Thane Road Combo Obs,CLR,NO,-6.1,0.6,-6.1,9,0,N,3.3,21.7,4,1/27/2021
1/27/2021,Speel Fours Combo Obs,CLR,NO,-10.8,-4.5,-10.8,113,0,NNE,8.3,13.4,2,1/27/2021
1/27/2021,Snettisham Combo Obs,CLR,NO,-6.1,-2.1,-5.9,39.4,0,ESE,8.1,14.8,1,1/27/2021
1/28/2021,Mt Roberts Tram Combo Obs,CLR,NO,-13.1,-10.6,-12.5,173.7,0,SW,0.3,24.7,4,
1/28/2021,Thane Road Combo Obs,CLR,NO,-9.6,-4.7,-9.2,9,0,N,0.6,20.3,4,
1/28/2021,Speel Fours Combo Obs,CLR,NO,-14.4,-10.8,-14.4,114,0,N,1,14.8,2,
1/28/2021,Snettisham Combo Obs,CLR,NO,-14.4,-5.1,-14.4,39.1,0,NNE,4,14.5,1,
1/29/2021,Mt Roberts Tram Combo Obs,OVC,NO,-12.5,-5.4,-5.6,171.8,0,ESE,3.4,6.7,1,
1/29/2021,Thane Road Combo Obs,OVC,NO,-9.8,-3.6,-3.6,8,0,E,0.8,6.1,1,
1/29/2021,Speel Fours Combo Obs,BKN,NO,-15.7,-5.9,-5.9,114,0,NNW,1.1,2.7,1,
1/29/2021,Snettisham Combo Obs,BKN,NO,-14.5,-9.8,-10,38.3,0,NNE,3.5,6.3,1,
1/30/2021,Mt Roberts Tram Combo Obs,OVC,NO,-5.7,-2.8,-4.3,169.4,0.1,E,3.7,12.9,1,1/30/2021
1/30/2021,Thane Road Combo Obs,OVC,NO,-3.8,-0.1,-0.1,8,0.1,S,1.4,3.9,1,1/30/2021
1/30/2021,Speel Fours Combo Obs,OVC,NO,-6.8,-3.1,-5.3,112,0.1,NNE,1.2,5.7,1,1/30/2021
1/30/2021,Snettisham Combo Obs,OVC,NO,-10,-3.8,-3.8,37.1,0.1,N,5.1,11,1,1/30/2021
2/1/2021,Mt Roberts Tram Combo Obs,OVC,NO,-8.1,-3.3,-7.6,168.3,0,N,0.3,13.4,1,
2/1/2021,Thane Road Combo Obs,OVC,NO,-6.5,0.5,-5.8,8,0,WSW,0.3,3.6,1,
2/1/2021,Speel Fours Combo Obs,OVC,NO,-7.7,-5.5,-7.7,114,0,SSW,0.3,6.7,1,
2/1/2021,Snettisham Combo Obs,OVC,NO,-9.9,-3.1,-6.3,40.3,0,NNE,4.6,9.4,1,
2/2/2021,Mt Roberts Tram Combo Obs,SCT,NO,-8.8,-7.6,-8.8,169.3,14,NNE,10.2,19.5,2,2/2/2021
2/2/2021,Thane Road Combo Obs,SCT,NO,-5.8,-2.7,-3.6,9,15,SE,4.4,17.2,2,2/2/2021
2/2/2021,Speel Fours Combo Obs,SCT,NO,-9.2,-7.2,-8.5,113,5,N,6.6,11,1,2/2/2021
2/2/2021,Snettisham Combo Obs,SCT,NO,-7.3,-5.4,-5.8,55.6,18,NNE,3.2,12.1,2,2/2/2021
2/3/2021,Mt Roberts Tram Combo Obs,X,SN,-11.6,-8.4,-8.4,163.8,2,ESE,3.2,18.5,2,
2/3/2021,Thane Road Combo Obs,OVC,SN,-8.3,-3.6,-6.9,9,1,NE,0,15.8,2,
2/3/2021,Speel Fours Combo Obs,OVC,SN,-12.8,-8.5,-11.4,108,2,NNW,0.6,11.2,1,
2/3/2021,Snettisham Combo Obs,OVC,SN,-11.6,-4.3,-9.8,55.3,3,N,2,12.7,2,
2/4/2021,Mt Roberts Tram Combo Obs,X,ZR,-8.6,-3.5,-4.3,181,18,ESE,0.4,8.2,2,
2/4/2021,Thane Road Combo Obs,OVC,ZR,-6.8,-2.5,-2.6,20,15,N,0,3.9,2,
2/4/2021,Speel Fours Combo Obs,OVC,NO,-11.4,-0.8,-2.3,134,29,N,0,4.9,2,
2/4/2021,Snettisham Combo Obs,OVC,NO,-9.9,-5.1,-5.1,69.8,19,ESE,1.4,4.9,2,
2/5/2021,Mt Roberts Tram Combo Obs,FEW,NO,-6.7,-2.4,-5.8,179.2,0,ENE,3.1,6.7,2,
2/5/2021,Thane Road Combo Obs,FEW,NO,-5,-0.2,-5,18,0,N,0.6,5.6,2,
2/5/2021,Speel Fours Combo Obs,BKN,NO,-7,-0.8,-7,130,0,N,0,0,2,
2/5/2021,Snettisham Combo Obs,BKN,NO,-5.8,-1.2,-5.8,63.7,0,NNE,4.1,7.5,2,
2/6/2021,Mt Roberts Tram Combo Obs,BKN,NO,-8.7,-5.6,-8.7,177.2,1,NNE,5,11.8,2,
2/6/2021,Thane Road Combo Obs,BKN,NO,-5.6,-2.6,-4.4,18,1,N,1.1,4.4,2,
2/6/2021,Speel Fours Combo Obs,BKN,NO,-10.2,-5.7,-10.2,131,3,N,0,0,2,
2/6/2021,Snettisham Combo Obs,BKN,NO,-7.2,-5.7,-6.9,61.3,1,NNE,5.3,7.7,2,
2/7/2021,Mt Roberts Tram Combo Obs,CLR,NO,-11.2,-7.7,-7.7,177.1,0,NW,2.1,18.5,1,
2/7/2021,Thane Road Combo Obs,CLR,NO,-8.6,-2.9,-7.8,17,0,WNW,0.8,13.3,1,
2/7/2021,Speel Fours Combo Obs,CLR,NO,-12.2,-8.1,-8.1,131,0,N,0,0,1,
2/7/2021,Snettisham Combo Obs,CLR,NO,-14.2,-4,-13,61.3,0,ESE,1.5,16.5,1,
2/8/2021,Mt Roberts Tram Combo Obs,OVC,NO,-13.2,-7.7,-13.2,174.7,0,NNE,12.9,19,1,
2/8/2021,Thane Road Combo Obs,OVC,NO,-8.4,-2.7,-8,16,0,NNW,3.1,15,1,
2/8/2021,Speel Fours Combo Obs,OVC,NO,-13,-8,-13,129,0,NNE,5.1,8.2,1,
2/8/2021,Snettisham Combo Obs,OVC,NO,-14.3,-7.5,-8.5,59.6,0,NNE,3.3,9.6,1,
2/9/2021,Mt Roberts Tram Combo Obs,CLR,NO,-21.8,-13.2,-21.8,173.5,0,N,12.6,23.2,1,2/9/2021
2/9/2021,Thane Road Combo Obs,CLR,NO,-16.8,-8.1,-16.8,16,0,SE,3.1,19.7,1,2/9/2021
2/9/2021,Speel Fours Combo Obs,CLR,NO,-22.6,-13,-22.6,129,0,N,6.7,11.4,1,2/9/2021
2/9/2021,Snettisham Combo Obs,CLR,NO,-17.4,-8.4,-17.4,56.4,0,ESE,5.1,14.1,1,2/9/2021
2/10/2021,Mt Roberts Tram Combo Obs,CLR,NO,-22.1,-17,-17,172.9,0,NNE,13.4,27.3,2,
2/10/2021,Thane Road Combo Obs,CLR,NO,-16.9,-11.9,-11.9,16,0,E,5.6,21.4,2,
2/10/2021,Speel Fours Combo Obs,CLR,NO,-22.7,-18.4,-18.4,128,0,N,5.8,12.3,1,
2/10/2021,Snettisham Combo Obs,CLR,NO,-18,-14.5,-16.3,56.5,0,ENE,5.7,14.7,1,
2/11/2021,Mt Roberts Tram Combo Obs,CLR,NO,-17,-10.2,-11.2,171.7,0,NNE,10.6,25.7,2,
2/11/2021,Thane Road Combo Obs,CLR,NO,-12.9,-4.7,-7.2,14,0,ENE,0.3,20.3,2,
2/11/2021,Speel Fours Combo Obs,CLR,NO,-18.4,-9.9,-11.3,127,0,N,6.2,11.2,1,
2/11/2021,Snettisham Combo Obs,CLR,NO,-16.3,-8.6,-8.8,55.4,0,E,4.1,14.2,1,
2/12/2021,Mt Roberts Tram Combo Obs,CLR,NO,-11.8,-6.9,-6.9,170.4,0,NNE,15.2,29.3,2,
