id,obs_date_time,observer,obs_location,sky_cover,precip_type,precip_rate,air_temp_min,air_temp_max,air_temp_current,snow_temp_20,penetration_foot,surfacepentype,snow_height,new_snow_height,swe24,new_snow_density,new_snow_water,wind_direction,wind_speed,wind_gust,hazard,comments,air_temp_trend,precip_intensity,relative_humidity,barometric_pressure,barometric_trend,penetration_ski,penetration_ram,surface_snow,snow_board_type,rain,accumulated_precip,blowing_snow,blowing_snow_dir,frz_lvl_min,frz_lvl_max,frz_lvl_cur,sno_stl,inversion,sh_nsf_obs
3338,2/22/2019 6:00,3,Mt Roberts FAA,BKN,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,4.1,19,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,M,N,NULL,NULL,NULL,NULL,NULL,NULL
3339,2/23/2019 6:00,3,Mt Roberts Tram,CLR,NO,,-8.6,-6,-8.5,NULL,NULL,,202.5,NULL,NULL,NULL,NULL,NNW,1.3,4,2,BLSN accumulating in precip/snow heights,S,NULL,48,NULL,,NULL,NULL,,,NULL,1284,I,N,NULL,NULL,NULL,NULL,NULL,NULL
3340,2/23/2019 6:00,3,Speel Arm Balcony,CLR,NO,,-9.3,-3.6,-9.3,NULL,NULL,,62,NULL,NULL,NULL,NULL,N,7.4,12.5,2,BLSN accumulating in precip/snow heights,F,NULL,45.3,957,R,NULL,NULL,,,NULL,NULL,I,N,NULL,NULL,NULL,NULL,NULL,NULL
3341,2/23/2019 6:00,3,SS Creek DOT,CLR,NO,,-3.9,0.2,-3.9,NULL,NULL,,17,NULL,NULL,NULL,NULL,NW,2.8,22.2,2,,F,NULL,44,NULL,,NULL,NULL,,,NULL,NULL,M,NW,NULL,NULL,NULL,NULL,NULL,NULL
3342,2/23/2019 6:00,3,Snettisham Dorm,CLR,NO,,-4.6,0.9,-4.5,NULL,NULL,,126.6,NULL,NULL,NULL,NULL,E,4.5,14.8,2,BLSN accumulating in precip/snow heights,F,NULL,43.8,NULL,,NULL,NULL,,,NULL,1874.9,M,E,NULL,NULL,NULL,NULL,NULL,NULL
3343,2/23/2019 6:00,3,4-4 Diverter,CLR,NO,,-6.4,-2.1,-6.3,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,4.6,10.3,2,BLSN accumulating in precip/snow heights,S,NULL,43.6,NULL,,NULL,NULL,,,NULL,1617,M,NNE,NULL,NULL,NULL,NULL,NULL,NULL
3344,2/23/2019 6:00,3,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,2,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,I,NE,NULL,NULL,NULL,NULL,NULL,NULL
3345,2/23/2019 6:00,3,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNW,6.7,27.3,2,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,I,N,NULL,NULL,NULL,NULL,NULL,NULL
3346,2/24/2019 6:00,3,Mt Roberts Tram,CLR,,,-8.7,-5.5,-5.5,NULL,NULL,,194.5,NULL,NULL,NULL,NULL,WNW,0.5,4.7,3,,R,NULL,27.1,NULL,,NULL,NULL,,,NULL,1284,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3347,2/24/2019 6:00,3,Speel Arm Balcony,CLR,,,-9.3,-7,-8.3,NULL,NULL,,57,NULL,NULL,NULL,NULL,N,4.8,12.6,3,,S,NULL,37.7,959,S,NULL,NULL,,,NULL,NULL,M,N,NULL,NULL,NULL,NULL,NULL,NULL
3348,2/24/2019 6:00,3,SS Creek DOT,CLR,,,-5.7,-0.6,-5.7,NULL,NULL,,17,NULL,NULL,NULL,NULL,W,1.1,14.2,3,,F,NULL,75,NULL,,NULL,NULL,,,NULL,NULL,Prev,NW,NULL,NULL,NULL,NULL,NULL,NULL
3349,2/24/2019 6:00,3,Snettisham Dorm,CLR,,,-10.9,-0.5,-10.9,NULL,NULL,,122.7,NULL,NULL,NULL,NULL,N,5.4,11.9,2,,F,NULL,75.9,NULL,,NULL,NULL,,,NULL,1874.9,M,N,NULL,NULL,NULL,NULL,NULL,NULL
3350,2/24/2019 6:00,3,4-4 Diverter,CLR,,,-6.6,-4.4,-6.6,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,1.8,9.7,3,BLSN precip accumulating water,S,NULL,44.3,NULL,,NULL,NULL,,,NULL,1629,M,NNE,NULL,NULL,NULL,NULL,NULL,NULL
3351,2/24/2019 6:00,3,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,12.1,26.8,4,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,I,NNE,NULL,NULL,NULL,NULL,NULL,NULL
3352,2/24/2019 6:00,3,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,S,1.3,23.2,3,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,I,NE,NULL,NULL,NULL,NULL,NULL,NULL
3353,2/25/2019 6:00,3,Mt Roberts Tram,CLR,NO,,-5.6,-2,-2.6,NULL,NULL,,190.4,0,NULL,NULL,0,NNW,1.2,2.6,3,,S,NULL,29.4,NULL,,NULL,NULL,,,NULL,1284,Prev,NE,NULL,NULL,NULL,NULL,NULL,NULL
3354,2/25/2019 6:00,3,Speel Arm Balcony,CLR,NO,,-8,-2.3,-3.3,NULL,NULL,,55,0,NULL,NULL,0,N,4.4,8,3,,S,NULL,34.3,958,S,NULL,NULL,,,NULL,NULL,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3355,2/25/2019 6:00,3,SS Creek DOT,CLR,NO,,-6.7,2,-0.5,NULL,NULL,,16,0,NULL,NULL,0,SE,0.3,5.5,3,,S,NULL,54,NULL,,NULL,NULL,,,NULL,NULL,Prev,NW,NULL,NULL,NULL,NULL,NULL,NULL
3356,2/25/2019 6:00,3,Snettisham Dorm,CLR,NO,,-11.9,-2,-8.9,NULL,NULL,,119.8,0,NULL,NULL,0,NNW,2.1,9.8,2,,S,NULL,73,NULL,,NULL,NULL,,,NULL,1874.9,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3357,2/25/2019 6:00,3,4-4 Diverter,CLR,NO,,-7.8,-2.9,-2.9,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,2,5.5,3,,R,NULL,51.8,NULL,,NULL,NULL,,,NULL,1630,Prev,NNE,NULL,NULL,NULL,NULL,NULL,NULL
3358,2/25/2019 6:00,3,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,4,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,L,NE,NULL,NULL,NULL,NULL,NULL,NULL
3359,2/25/2019 6:00,3,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,9.3,13.4,3,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,L,NNE,NULL,NULL,NULL,NULL,NULL,NULL
3360,2/26/2019 6:00,2,Mt Roberts Tram,CLR,NO,,-3.2,1.1,-1,NULL,NULL,,187.8,0,NULL,NULL,0,SE,0,3,2,,S,NULL,46.4,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3361,2/26/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-3.4,0.5,-1.7,NULL,NULL,,54,0,NULL,NULL,NULL,N,2.6,7.9,2,,R,NULL,42.6,959,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3362,2/26/2019 6:00,2,SS Creek DOT,CLR,NO,,-2.8,6.1,-2.7,NULL,NULL,,16,0,NULL,NULL,0,W,0.6,11.1,2,,F,NULL,89,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3363,2/26/2019 6:00,2,Snettisham Dorm,CLR,NO,,-8.6,2.1,-5.3,NULL,NULL,,116.1,0,NULL,NULL,0,ENE,3.9,8.9,2,,F,NULL,80.6,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3364,2/26/2019 6:00,2,4-4 Diverter,CLR,NO,,-5,2.7,-2.9,NULL,NULL,,NULL,0,NULL,NULL,0,N,0.9,5.5,2,HS offline,F,NULL,64.8,NULL,,NULL,NULL,,,NULL,1630,None,,NULL,NULL,NULL,NULL,NULL,NULL
3365,2/26/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,NULL,26.2,2,Few obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3366,2/26/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNW,0.8,14.4,2,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3367,2/27/2019 6:00,2,Mt Roberts Tram,CLR,NO,,-1.5,3.9,3.5,NULL,NULL,,184,0,NULL,NULL,0,NNW,0.7,2,2,,R,NULL,37.5,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3368,2/27/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-2.5,4.1,4.1,NULL,NULL,,54,0,NULL,NULL,NULL,N,4.6,8.1,2,,RR,NULL,37.8,954,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3369,2/27/2019 6:00,2,SS Creek DOT,CLR,NO,,-3.1,3.6,-1.9,NULL,NULL,,16,0,NULL,NULL,0,N,0.8,5,2,,R,NULL,88,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3370,2/27/2019 6:00,2,Snettisham Dorm,CLR,NO,,-7.2,4.8,-4.9,NULL,NULL,,114,0,NULL,NULL,0,ENE,1.8,7.8,2,,S,NULL,78.3,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3371,2/27/2019 6:00,2,4-4 Diverter,CLR,NO,,-4.6,0.6,-1.9,NULL,NULL,,NULL,0,NULL,NULL,0,WSW,0.5,2.8,2,HS offline,RR,NULL,68.8,NULL,,NULL,NULL,,,NULL,1630,None,,NULL,NULL,NULL,NULL,NULL,NULL
3372,2/27/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2,No obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3373,2/27/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,5,11.8,2,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3374,2/28/2019 6:00,2,Mt Roberts Tram,CLR,NO,,3.5,6.5,5.4,NULL,NULL,,181.7,0,NULL,NULL,0,NW,0.9,3.5,1,,F,NULL,36.7,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3375,2/28/2019 6:00,2,Speel Arm Balcony,CLR,NO,,1.8,5.2,1.8,NULL,NULL,,52,0,NULL,NULL,NULL,NNW,2.4,8.2,1,,F,NULL,43.5,953,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3376,2/28/2019 6:00,2,SS Creek DOT,CLR,NO,,-2.1,10.5,-0.8,NULL,NULL,,14,0,NULL,NULL,0,WNW,1.4,4.7,1,,F,NULL,92,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3377,2/28/2019 6:00,2,Snettisham Dorm,CLR,NO,,-5.1,7.6,-3.3,NULL,NULL,,110.7,0,NULL,NULL,0,NNE,6,10.5,2,,F,NULL,83,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3378,2/28/2019 6:00,2,4-4 Diverter,CLR,NO,,-1.9,7.2,0.7,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,1,6.5,1,HS offline,F,NULL,63.1,NULL,,NULL,NULL,,,NULL,1630,None,,NULL,NULL,NULL,NULL,NULL,NULL
3379,2/28/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,NULL,25.7,1,Few Obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,L,N,NULL,NULL,NULL,NULL,NULL,NULL
3380,2/28/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,6.7,18,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3381,3/1/2019 6:00,2,Mt Roberts Tram,CLR,NO,,0.4,5.6,1.1,NULL,NULL,,179.3,0,NULL,NULL,0,WNW,0.3,2,1,,S,NULL,51.1,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3382,3/1/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-0.8,5.1,-0.8,NULL,NULL,,51,0,NULL,NULL,NULL,NNW,2.2,6.2,1,,F,NULL,57.9,952,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3383,3/1/2019 6:00,2,SS Creek DOT,CLR,NO,,-2.4,6.9,-2.4,NULL,NULL,,14,0,NULL,NULL,0,NW,0.8,5.3,1,,F,NULL,95,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3384,3/1/2019 6:00,2,Snettisham Dorm,CLR,NO,,-5.5,8.2,-5,NULL,NULL,,109.4,0,NULL,NULL,0,ENE,1.6,9.6,2,,F,NULL,88.2,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3385,3/1/2019 6:00,2,4-4 Diverter,CLR,NO,,-2.5,4.6,-1,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,0.7,3.3,1,HS offline; 1mm false precip,S,NULL,67,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3386,3/1/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,N,NULL,4.1,1,Intermittent obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3387,3/1/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,E,2.2,11.3,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3388,3/2/2019 6:00,2,Mt Roberts Tram,OVC,NO,,-3.4,1.4,-3.4,NULL,NULL,,177.2,0,NULL,NULL,0,NW,0.8,3.6,1,,F,NULL,45.7,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3389,3/2/2019 6:00,2,Speel Arm Balcony,OVC,NO,,-4.4,1.4,-4.4,NULL,NULL,,51,0,NULL,NULL,NULL,NNW,2,7,1,,F,NULL,47.4,959,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3390,3/2/2019 6:00,2,SS Creek DOT,OVC,NO,,-2.3,6.5,1.2,NULL,NULL,,14,0,NULL,NULL,0,S,0.6,10.8,1,,S,NULL,39,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3391,3/2/2019 6:00,2,Snettisham Dorm,OVC,NO,,-5.8,7,-0.3,NULL,NULL,,107.8,0,NULL,NULL,0,ENE,3.3,10.3,1,,F,NULL,35.7,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3392,3/2/2019 6:00,2,4-4 Diverter,OVC,NO,,-2.9,3.7,-2.2,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,2.3,6.7,1,HS offline,F,NULL,43,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3393,3/2/2019 6:00,2,Sheep Mtn FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,No Obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3394,3/2/2019 6:00,2,Mt Roberts FAA,OVC,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,ENE,5.3,18,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3395,3/3/2019 6:00,2,Mt Roberts Tram,CLR,NO,,-6.1,-3.4,-6.1,NULL,NULL,,174.8,0,NULL,NULL,0,NW,0.9,2.8,1,,F,NULL,36.8,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3396,3/3/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-8,-4.4,-8,NULL,NULL,,51,0,NULL,NULL,NULL,N,3.4,7,1,,F,NULL,44,964,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3397,3/3/2019 6:00,2,SS Creek DOT,CLR,NO,,-2.7,0.9,-2.3,NULL,NULL,,14,0,NULL,NULL,0,ESE,0.8,10.6,1,,F,NULL,40,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3398,3/3/2019 6:00,2,Snettisham Dorm,CLR,NO,,-9.9,0,-9.9,NULL,NULL,,106.4,0,NULL,NULL,0,NNE,6.9,10.3,1,,F,NULL,76.8,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3399,3/3/2019 6:00,2,4-4 Diverter,CLR,NO,,-5.1,-2.2,-5.1,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,2.5,6,1,HS offline,F,NULL,40.3,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3400,3/3/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,No obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,L,N,NULL,NULL,NULL,NULL,NULL,NULL
3401,3/3/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,8.5,17,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,L,N,NULL,NULL,NULL,NULL,NULL,NULL
3402,3/4/2019 6:00,2,Mt Roberts Tram,CLR,NO,,-6.2,-3.9,-6.2,NULL,NULL,,173.7,0,NULL,NULL,0,SE,0.1,2.4,1,,F,NULL,33.4,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3403,3/4/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-8,-5.4,-8,NULL,NULL,,51,0,NULL,NULL,NULL,NNW,2.1,7.3,1,,S,NULL,39.4,961,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3404,3/4/2019 6:00,2,SS Creek DOT,CLR,NO,,-6.3,2.6,-6.3,NULL,NULL,,14,0,NULL,NULL,0,NNW,0.8,5.3,1,,F,NULL,79,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3405,3/4/2019 6:00,2,Snettisham Dorm,CLR,NO,,-12.2,1,-12.2,NULL,NULL,,105.1,0,NULL,NULL,0,NNE,6.9,8.5,1,,F,NULL,76.1,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3406,3/4/2019 6:00,2,4-4 Diverter,CLR,NO,,-6.9,-2.9,-6.6,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,1.3,5.9,1,HS offline,F,NULL,50.5,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3407,3/4/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,No obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3408,3/4/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,S,1.2,14.4,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3409,3/5/2019 6:00,2,Mt Roberts Tram,CLR,NO,,-6.2,-2.9,-4.1,NULL,NULL,,172.4,0,NULL,NULL,0,NW,0.9,2.2,1,,S,NULL,31,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3410,3/5/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-8,-4.2,-6.1,NULL,NULL,,50,0,NULL,NULL,NULL,N,3.3,6.7,1,,F,NULL,36.7,956,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3411,3/5/2019 6:00,2,SS Creek DOT,CLR,NO,,-6.4,2.7,-5.3,NULL,NULL,,13,0,NULL,NULL,0,N,1.1,5.3,1,,RR,NULL,73,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3412,3/5/2019 6:00,2,Snettisham Dorm,CLR,NO,,-12.5,0.5,-11.2,NULL,NULL,,104.8,0,NULL,NULL,0,ENE,7.7,9.2,1,,F,NULL,74.9,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3413,3/5/2019 6:00,2,4-4 Diverter,CLR,NO,,-6.9,-2,-6.3,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,1.1,5.1,1,HS offline,S,NULL,56.8,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3414,3/5/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,No obs.,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,L,NNE,NULL,NULL,NULL,NULL,NULL,NULL
3415,3/5/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NNE,5.2,11.3,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3416,3/6/2019 6:00,2,Mt Roberts Tram,FEW,NO,,-4.8,-2.3,-4.8,NULL,NULL,,170.1,0,NULL,NULL,0,SE,0.1,2.6,1,,F,NULL,35,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3417,3/6/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-6.2,-3.3,-4.7,NULL,NULL,,50,0,NULL,NULL,NULL,N,3,6.9,1,,S,NULL,34.1,945,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3418,3/6/2019 6:00,2,SS Creek DOT,FEW,NO,,-5.7,3,-5.7,NULL,NULL,,14,0,NULL,NULL,0,NW,0.8,9.4,1,,F,NULL,77,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3419,3/6/2019 6:00,2,Snettisham Dorm,CLR,NO,,-11.7,2,-9.9,NULL,NULL,,103,0,NULL,NULL,0,NNE,6,9.3,1,,F,NULL,71.1,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3420,3/6/2019 6:00,2,4-4 Diverter,CLR,NO,,-6.3,-1.1,-5.1,NULL,NULL,,NULL,0,NULL,NULL,0,NNE,1.7,5.1,1,HS offline,S,NULL,53.9,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3421,3/6/2019 6:00,2,Sheep Mtn FAA,FEW,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,No obs,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3422,3/6/2019 6:00,2,Mt Roberts FAA,FEW,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SE,1.5,14.4,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,Prev,N,NULL,NULL,NULL,NULL,NULL,NULL
3423,3/7/2019 6:00,2,Mt Roberts Tram,CLR,NO,,-4.9,-0.4,-4.1,NULL,NULL,,170.1,0,NULL,NULL,0,SE,0,0.8,1,,F,NULL,50.5,NULL,,NULL,NULL,,,NULL,1284,None,,NULL,NULL,NULL,NULL,NULL,NULL
3424,3/7/2019 6:00,2,Speel Arm Balcony,CLR,NO,,-5,0,-3.7,NULL,NULL,,51,0,NULL,NULL,NULL,WNW,0.6,7.1,1,,F,NULL,37.1,941,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3425,3/7/2019 6:00,2,SS Creek DOT,CLR,NO,,-5.8,4.7,-5.1,NULL,NULL,,14,0,NULL,NULL,0,N,0,3.6,1,,F,NULL,87,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3426,3/7/2019 6:00,2,Snettisham Dorm,CLR,NO,,-10,2.8,-9.5,NULL,NULL,,102.5,0,NULL,NULL,0,NNE,2.8,9.8,1,,F,NULL,79.1,NULL,,NULL,NULL,,,NULL,1874.9,None,,NULL,NULL,NULL,NULL,NULL,NULL
3427,3/7/2019 6:00,2,4-4 Diverter,CLR,NO,,-7.5,1.2,-7.5,NULL,NULL,,NULL,0,NULL,NULL,0,N,0.4,4.3,1,HS offline,F,NULL,80.8,NULL,,NULL,NULL,,,NULL,1631,None,,NULL,NULL,NULL,NULL,NULL,NULL
3428,3/7/2019 6:00,2,Sheep Mtn FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,1,No obs.,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
3429,3/7/2019 6:00,2,Mt Roberts FAA,CLR,,,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,SSE,0.7,5.1,1,,,NULL,NULL,NULL,,NULL,NULL,,,NULL,NULL,None,,NULL,NULL,NULL,NULL,NULL,NULL
